Category: ALL
LR: 0.0001
Weight Decay: 0.0
Batch: 8
Epochs: 30
Hidden1: 64
Hidden2: 64
Hidden3: 64
Dropout: 0.5
Negative Slope: 0.05
Subjects: 212
Total time (s): 2119.85
+------+---------+--------+-------------+------------+
|  CG  | Avg MSE | SD MSE | Avg Pearson | SD Pearson |
+------+---------+--------+-------------+------------+
|  AD  |  0.0029 | 0.0027 |    0.9613   |   0.0179   |
| LMCI |  0.0062 | 0.0222 |    0.9164   |   0.1821   |
| MCI  |  0.0092 | 0.0093 |    0.7641   |   0.2775   |
| EMCI |  0.0064 | 0.0203 |    0.915    |   0.1976   |
|  CN  |  0.0043 | 0.0099 |    0.9391   |   0.1017   |
| ALL  |  0.0058 | 0.0163 |    0.905    |   0.188    |
+------+---------+--------+-------------+------------+
+-------------------------------------------------------------------+--------+---------+
|                                 ID                                |  MSE   | Pearson |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI1418/ | 0.0149 |  0.8025 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6033/ | 0.0008 |  0.9673 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6110/ | 0.0126 |  0.2332 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6180/ | 0.0199 |  0.4731 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6222/ | 0.0179 |  0.9657 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6241/ | 0.0171 |  0.9385 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6512/ | 0.0024 |  0.9319 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6541/ | 0.0161 |  0.5321 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6544/ | 0.026  |  0.3794 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6550/ | 0.0216 |  0.2029 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6591/ | 0.0322 |  0.4657 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6632/ | 0.0006 |  0.9606 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-MCI6640/ | 0.0012 |  0.9665 |
